merge_a,merge_b,analysis,response_window_ms,baseline_window_ms,minimum_previous_interval_ms,n_groups,median,n_positive,n_nonzero,p_wilcoxon,p_sign,q_wilcoxon
anm244024,anm266951,baseline_subtracted_rate,50,20.0,20,20,0.11627015936550039,14,20,0.00485992431640625,0.11531829833984375,0.01989711414683949
anm244024,anm266951,baseline_subtracted_rate,50,20.0,30,20,0.09658377581759942,14,20,0.01068878173828125,0.11531829833984375,0.024666419396033652
anm244024,anm266951,baseline_subtracted_rate,50,20.0,50,20,0.02294066673851665,13,20,0.16495704650878906,0.26317596435546875,0.27492841084798175
anm244024,anm266951,baseline_subtracted_rate,50,20.0,100,19,-0.0152318462472631,9,19,0.7982521057128906,1.0,0.9210601219764123
anm244024,anm266951,baseline_subtracted_rate,50,20.0,250,2,-0.0672924713718695,1,2,1.0,1.0,1.0
anm244024,anm266951,baseline_subtracted_rate,50,30.0,0,20,0.16121632230197105,15,20,0.0023250579833984375,0.04138946533203125,0.01989711414683949
anm244024,anm266951,baseline_subtracted_rate,50,30.0,20,20,0.1346654993493358,14,20,0.006389617919921875,0.11531829833984375,0.01989711414683949
anm244024,anm266951,baseline_subtracted_rate,50,30.0,30,20,0.1397228637447815,15,20,0.005580902099609375,0.04138946533203125,0.01989711414683949
anm244024,anm266951,baseline_subtracted_rate,50,30.0,50,20,0.013309289775598449,12,20,0.2773551940917969,0.5034446716308594,0.437929253829153
anm244024,anm266951,baseline_subtracted_rate,50,30.0,100,19,-0.0132762792777806,9,19,0.7982521057128906,1.0,0.9210601219764123
anm244024,anm266951,baseline_subtracted_rate,50,30.0,250,2,-0.09375053134909314,0,2,0.5,0.5,0.6521739130434783
anm244024,anm266951,baseline_subtracted_rate,50,40.0,0,20,0.13437750367896484,16,20,0.002712249755859375,0.01181793212890625,0.01989711414683949
anm244024,anm266951,baseline_subtracted_rate,50,40.0,20,20,0.12620717300157294,14,20,0.0072956085205078125,0.11531829833984375,0.01989711414683949
anm244024,anm266951,baseline_subtracted_rate,50,40.0,30,20,0.15941784198230552,14,20,0.0072956085205078125,0.11531829833984375,0.01989711414683949
anm244024,anm266951,baseline_subtracted_rate,50,40.0,50,20,0.026235769675941774,11,20,0.16495704650878906,0.8238029479980469,0.27492841084798175
anm244024,anm266951,baseline_subtracted_rate,50,40.0,100,19,-0.0044031598706234,9,19,0.8595733642578125,1.0,0.9550815158420138
anm244024,anm266951,baseline_subtracted_rate,50,40.0,250,2,-0.11625109158556345,0,2,0.5,0.5,0.6521739130434783
anm244024,anm266951,baseline_subtracted_rate,50,50.0,0,20,0.13216269627528815,16,20,0.0019855499267578125,0.01181793212890625,0.01989711414683949
anm244024,anm266951,baseline_subtracted_rate,50,50.0,20,20,0.11860957427733315,14,20,0.006389617919921875,0.11531829833984375,0.01989711414683949
anm244024,anm266951,baseline_subtracted_rate,50,50.0,30,20,0.152736695149234,14,20,0.005580902099609375,0.11531829833984375,0.01989711414683949
anm244024,anm266951,baseline_subtracted_rate,50,50.0,50,20,0.0745273136378857,12,20,0.03623390197753906,0.5034446716308594,0.06793856620788574
anm244024,anm266951,baseline_subtracted_rate,50,50.0,100,19,-0.016880294288731,9,19,1.0,1.0,1.0
anm244024,anm266951,baseline_subtracted_rate,50,50.0,250,2,-0.10658187192309415,0,2,0.5,0.5,0.6521739130434783
anm244024,jf35892,post_only,10,,0,20,0.011978243662797351,11,20,0.7561664581298828,0.8238029479980469,0.8257780403926455
anm244024,jf35892,post_only,10,,20,20,0.005824292834571449,10,20,0.6742229461669922,1.0,0.8257780403926455
anm244024,jf35892,post_only,10,,30,19,0.0084210471071416,10,19,0.7982521057128906,1.0,0.8257780403926455
anm244024,jf35892,post_only,10,,50,19,-0.01228320199144805,9,19,0.7380905151367188,1.0,0.8257780403926455
anm244024,jf35892,post_only,10,,100,18,-0.025900865311704047,6,18,0.932281494140625,0.237884521484375,0.932281494140625
anm244024,jf35892,post_only,10,,250,3,-0.0928174314796179,0,3,0.25,0.25,0.5507529409308183
anm244024,jf35892,post_only,20,,0,20,0.0179185083165638,12,20,0.34881019592285156,0.5034446716308594,0.5507529409308183
anm244024,jf35892,post_only,20,,20,20,0.022083137280223555,13,20,0.24548721313476562,0.26317596435546875,0.5507529409308183
anm244024,jf35892,post_only,20,,30,19,0.0361074530531229,11,19,0.21011734008789062,0.6476058959960938,0.5507529409308183
anm244024,jf35892,post_only,20,,50,19,0.038010197878541,13,19,0.07283401489257812,0.1670684814453125,0.5507529409308183
anm244024,jf35892,post_only,20,,100,18,0.013517104417817002,11,18,0.32472991943359375,0.480682373046875,0.5507529409308183
anm244024,jf35892,post_only,20,,250,3,-0.0956687218878489,0,3,0.25,0.25,0.5507529409308183
anm244024,jf35892,post_only,30,,0,19,0.0181454911056687,13,19,0.1336212158203125,0.1670684814453125,0.5507529409308183
anm244024,jf35892,post_only,30,,20,19,0.0227200038264432,12,19,0.14468765258789062,0.359283447265625,0.5507529409308183
anm244024,jf35892,post_only,30,,30,19,0.0256273746886862,13,19,0.104156494140625,0.1670684814453125,0.5507529409308183
anm244024,jf35892,post_only,30,,50,19,0.0541836004423411,12,19,0.060207366943359375,0.359283447265625,0.5507529409308183
anm244024,jf35892,post_only,30,,100,19,-0.0183424481425196,9,19,0.7982521057128906,1.0,0.8257780403926455
anm244024,jf35892,post_only,30,,250,3,-0.1217673959799138,0,3,0.25,0.25,0.5507529409308183
anm244024,jf35892,post_only,40,,0,19,0.0044194482975804,11,19,0.312408447265625,0.6476058959960938,0.5507529409308183
anm244024,jf35892,post_only,40,,20,19,0.0065654097357755,11,19,0.4180412292480469,0.6476058959960938,0.5972017560686383
anm244024,jf35892,post_only,40,,30,19,0.0146234266598146,13,19,0.25792694091796875,0.1670684814453125,0.5507529409308183
anm244024,jf35892,post_only,40,,50,19,0.0121136245138765,11,19,0.22532272338867188,0.6476058959960938,0.5507529409308183
anm244024,jf35892,post_only,40,,100,18,-0.029591133176182102,6,18,0.5798416137695312,0.237884521484375,0.7563151483950408
anm244024,jf35892,post_only,40,,250,3,-0.097029412356623,0,3,0.25,0.25,0.5507529409308183
anm244024,jf35892,post_only,50,,0,19,0.0180504917592215,10,19,0.3320655822753906,1.0,0.5507529409308183
anm244024,jf35892,post_only,50,,20,19,0.0127672274651798,10,19,0.2934989929199219,1.0,0.5507529409308183
anm244024,jf35892,post_only,50,,30,19,0.005071476333714402,11,19,0.2753410339355469,0.6476058959960938,0.5507529409308183
anm244024,jf35892,post_only,50,,50,19,-0.0018827122806315,9,19,0.70855712890625,1.0,0.8257780403926455
anm244024,jf35892,post_only,50,,100,18,-0.0251757501200814,6,18,0.3692169189453125,0.237884521484375,0.5538253784179688
